"";"ingreso_mensual";"monto_prestamo";"plazo_meses";"score_crediticio";"edad";"trabajo";"cuota"
"332";2854,70551216258;12142,7462813384;36;776,658425562946;24;"monotributo";375,055546473723
"333";3595,83858283855;20642,926738855;12;638,124739079025;49;"formal";1557,30331495206
"334";2124,41627428077;20124,0628174222;36;666,59420608501;61;"monotributo";529,65844814121
"335";3066,53943406988;23117,1385830784;24;620,522294905965;62;"formal";920,824559133125
"336";2792,11274240425;19071,1086841046;48;601,913811129099;61;"informal";413,297052646882
"337";3601,7462144562;15276,7049122949;48;730,948799927532;33;"formal";354,248673959915
"338";2526,54714390611;23953,4908262895;48;706,25230330565;62;"informal";461,685299108239
"339";2629,09573810485;14621,2384043939;48;756,932280598479;63;"monotributo";299,40299894105
"340";2924,42551455269;23217,8447005946;12;733,400568172344;63;"monotributo";1688,45196458371
"341";2341,49932602253;17103,9599333703;24;460,162795448029;32;"informal";725,217081146915
"342";3815,11368159007;19415,3933476375;12;590,712464164038;44;"formal";1542,36165801652
"343";3324,63496949995;16479,5819049656;48;562,381447567919;44;"monotributo";402,648411480027
"344";2551,35530093289;24467,0689544814;36;675,98796231826;53;"monotributo";622,811466386821
"345";2889,40732747427;13760,1541529859;36;743,172069613117;29;"formal";368,766128991045
"346";2697,45839801277;17407,8441290997;36;600,253044042471;62;"informal";507,822044062063
"347";3379,93112552768;21520,7121541343;24;676,483640533261;49;"informal";846,398788490007
"348";2190,51845608097;19006,7380718746;48;867,139232693474;54;"monotributo";371,548600320581
"349";3704,3693820589;19448,6622714034;24;707,53861670515;30;"informal";754,693543968013
"350";3044,49255751182;24892,5911686518;36;615,131169195513;58;"formal";700,427410356082
"351";2797,68590737251;15515,3987881667;24;544,927049589754;53;"informal";656,230446659588
"352";3255,38693131126;17730,3704853349;24;557,198790216979;54;"formal";707,266984927325
"353";3480,36822564219;12190,3282589359;12;625,216637500275;51;"informal";957,38421289743
"354";2329,0969060071;26591,5642199597;24;665,440907194867;23;"formal";1002,01989538332
"355";3656,25844524643;28609,6925207355;24;617,074792870857;25;"informal";1075,43760747286
"356";4659,9824469768;8561,86688918995;24;627,00291866707;38;"informal";390,094696194256
"357";2290,43140103855;12942,907011918;36;686,624061258072;65;"monotributo";312,007569978823
"358";3625,42831937772;28796,098017242;48;631,664933604537;34;"monotributo";559,552170661398
"359";3685,99044174374;23406,8605695679;48;682,931284477627;24;"informal";474,670871404717
"360";3880,7408476949;16478,5642923549;36;657,458622151885;52;"informal";441,600508341903
"361";4289,53595789022;27362,0808720143;36;741,461545053279;53;"formal";709,420277020378
"362";2288,43732355191;14965,7291998251;36;633,570838275382;59;"formal";426,65915146373
"363";3761,5899792947;22333,2786525382;48;737,169352859867;46;"informal";438,153340934057
"364";2243,91313598698;11270,9681192132;36;750,100344916319;38;"formal";313,761071467842
"365";4054,2551513078;25831,2569207826;24;591,129991768682;44;"informal";998,084520538306
"366";3069,06883645867;16033,6028173302;12;682,616620421924;46;"formal";1192,30700548803
"367";2252,13209411875;15646,979009796;24;557,648076451355;40;"formal";641,119838802128
"368";2548,71925819237;13606,3720819124;48;618,173976102586;61;"formal";284,527669120314
"369";3707,46914515762;9787,77183606361;48;634,848755901375;50;"informal";216,505085329065
"370";3805,81083005513;21350,6770679606;12;567,297649274852;65;"informal";1708,68662166654
"371";3744,75020441828;21293,2293405286;12;590,204100183488;27;"informal";1661,1732016272
"372";2886,6400114698;16232,1004879546;12;705,244661761241;24;"informal";1162,00494761039
"373";2659,5996507516;18998,9839740439;36;674,95610503208;44;"informal";495,437555808366
"374";1910,57427914614;22921,2824892142;24;589,760937279243;64;"monotributo";921,584259180895
"375";3344,84173814751;20082,9151600383;12;764,031375886487;33;"informal";1387,82779340769
"376";2616,96619640938;19477,0241641233;48;674,986153450724;30;"informal";419,222081040192
"377";1993,07920860851;10248,026005329;24;625,558009799981;30;"informal";422,750524017372
"378";3940,02572656713;20686,3098553014;24;597,14814064113;28;"formal";826,752199737337
"379";4522,880054071;26587,7467761541;36;679,722042842649;42;"monotributo";715,745671467392
"380";2738,81763895223;21370,4038345767;12;599,787053218334;26;"formal";1639,2434214284
"381";2870,90363384298;24347,8613171607;24;610,699503736997;44;"informal";991,041896538331
"382";2173,91662123781;13577,8926965159;12;570,952135748814;61;"formal";1061,37626474145
"383";4497,348701395;10998,0809139311;36;711,949269771133;61;"formal";294,91986624053
"384";2351,8314677116;23031,672109308;36;597,802946143877;22;"informal";634,562709193701
"385";2505,50494167549;11452,0494401461;48;597,760474532266;53;"monotributo";244,320077960797
"386";2382,85913343446;26130,431710725;12;737,705793968281;47;"formal";1855,96475477802
"387";3736,08193512954;19519,4402741519;36;619,734630670805;25;"monotributo";544,695618945311
"388";2744,26472956733;16642,6910099362;36;728,894408888712;31;"informal";444,067322110927
"389";3457,79409325843;16846,6750455911;36;598,281446378991;48;"informal";456,218261653256
"390";1723,09041822458;19821,8731023865;48;554,107212860047;52;"formal";428,952807452224
"391";2882,59827016875;25294,093034826;36;620,379946684867;59;"formal";657,853941842952
"392";2336,18642858902;22696,6343061494;24;647,617290035881;27;"monotributo";836,675781090788
"393";1699,56975814101;8246,34929041702;24;571,942109127192;59;"formal";380,836626274424
"394";2003,75026105289;18743,8165949767;24;593,640957952948;28;"informal";731,389126313871
"395";2287,93070935783;18642,4919158683;12;545,811148623369;49;"informal";1492,22948606975
"396";3105,51708268631;10819,7275434046;48;518,381837353888;32;"informal";271,063709427803
"397";3338,55886701136;23854,2519948959;48;661,984941927942;46;"informal";508,446050626326
"398";1861,74243934814;18535,1860319472;12;691,717019205296;53;"informal";1366,93897958824
"399";2866,01269687612;18719,0101648053;12;559,049163851286;46;"informal";1476,74557411219
"400";2368,8959283189;16366,0432846265;12;684,862205232342;53;"monotributo";1207,92184973296
"401";3914,71315604176;16064,0247013257;24;451,330111864774;47;"monotributo";688,895958432872
"402";2864,47719065889;22188,3571305051;12;702,032050447852;23;"informal";1612,29829581843
"403";1921,85847265405;23111,1045381013;12;744,280664137784;39;"monotributo";1663,89504448922
"404";3572,17448079923;28381,5442349126;48;687,754654554636;52;"informal";530,066022884779
"405";3018,23682663499;22084,7884763695;24;709,806276075167;61;"informal";822,069985650522
"406";2270,65349246436;16794,1676937688;36;749,5572937927;39;"formal";499,24357207468
"407";2806,13787297466;21986,3751183738;48;674,672188661043;61;"informal";457,696372167224
"408";4419,4565966668;16471,7956528903;12;646,685824140303;37;"monotributo";1302,13601454576
"409";2933,25241479627;18495,2089400443;48;672,251357651707;60;"informal";409,848114351345
"410";2501,58448133355;24608,5592097164;48;494,618417103746;59;"informal";510,367438711443
"411";4336,06744881632;25195,0996299946;48;712,07360403168;53;"informal";486,467883967042
"412";3306,54220295726;10755,8741569352;48;660,639255571932;62;"informal";258,496808456578
"413";2102,75409957254;18126,3179971269;24;712,459731915178;41;"informal";697,614171524853
"414";2752,63317352385;11783,9692623254;12;660,490010187397;46;"monotributo";875,355535930168
"415";2927,82119890585;17712,1231854867;24;619,402540808484;38;"formal";711,889734726619
"416";2679,80969480644;25193,9496190063;36;571,033670475706;63;"monotributo";700,152529243061
"417";1966,91156069055;20488,4510515622;48;716,872792528551;27;"informal";404,231929449531
"418";4148,26733230822;22820,1004339515;12;743,233562077253;25;"formal";1596,65428961871
"419";2266,99655650846;16776,710081746;12;504,96054499828;38;"monotributo";1374,65538599583
"420";1283,79037646449;21219,7536129154;12;658,597626728056;53;"formal";1601,75369563801
"421";3710,68285485798;15709,9684547978;24;653,869851483205;59;"formal";613,069165925139
"422";2606,40288522294;22914,7051996078;12;690,10818508534;32;"monotributo";1686,65046218618
"423";2686,69453282767;23260,812905276;48;727,693245931336;44;"monotributo";448,072319992044
"424";2219,04108760445;29347,6287780291;12;608,802687083645;64;"informal";2295,9792091817
"425";3620,87887110025;15592,857390874;48;717,021161118833;61;"monotributo";310,128800077731
"426";3738,45289935615;19763,1634995163;36;735,007117792489;59;"monotributo";498,671590035962
"427";4483,40097018917;23133,5397189864;12;695,633905182029;30;"formal";1698,8855225277
"428";2519,12149416379;29851,2751623979;36;660,325921217464;44;"informal";774,311993606185
"429";3168,2561958165;15016,5528340989;12;651,724814875505;43;"monotributo";1139,63191112413
"430";2689,60668917217;22416,4215061244;48;761,774111557666;54;"monotributo";451,127948125611
"431";3091,91659995832;17810,6429941825;48;620,085034480472;49;"monotributo";396,722732508415
"432";772,796301846204;15821,6277737971;48;741,684607373973;22;"informal";331,768270686166
"433";2446,41311457365;22106,5451907046;48;530,384922426331;49;"monotributo";481,874693894615
"434";4143,66903694976;19720,016002543;24;553,082176757238;55;"monotributo";782,17238712404
"435";2336,43088295479;23236,0193033591;24;725,793427693845;30;"monotributo";850,801473406053
"436";2673,28976292786;23015,1835444307;24;650,483379492058;57;"monotributo";888,974988238186
"437";2424,91882995614;13028,4125839209;12;685,048738827366;47;"formal";974,053758902809
"438";2103,41713059312;23391,4223071762;12;551,741321085635;37;"monotributo";1854,12546991972
"439";2646,24080968239;18397,0879721684;36;705,766245832158;40;"informal";450,96901725904
"440";4113,96119514262;10746,1339482734;24;637,816816096753;26;"formal";458,050146159941
"441";2175,06555893285;21420,2658153368;12;649,268680999108;54;"formal";1621,19993254805
"442";3901,58435153728;20586,3415043062;24;647,705379166994;36;"monotributo";821,550118921747
"443";2820,26728351092;16198,1396547801;12;453,562496379635;26;"monotributo";1336,47339844988
"444";3091,63969281408;17683,622649665;36;873,169215184077;33;"informal";437,981093420453
"445";2746,65870976704;28966,7298910789;24;681,18532434245;58;"informal";1068,81728042815
"446";2780,52010717171;17567,2723869104;12;743,613070263158;37;"monotributo";1265,29642086878
"447";4769,58787112128;30253,0516052674;36;640,537587753409;58;"monotributo";778,125859034562
"448";2265,43448601823;28231,3735294827;48;502,433458893709;51;"formal";628,003356493953
"449";3877,40223631991;22259,1286143187;36;587,599543891507;46;"informal";622,719967730366
"450";3882,86408551988;18121,6134407194;36;608,150598946856;46;"informal";498,460281970358
"451";3358,70858681382;19075,9395864102;48;646,589087762195;39;"monotributo";434,685308928338
"452";4066,8916027036;19045,7158498341;24;666,781178236611;53;"informal";738,883344361643
"453";3692,38519904344;20859,5137129348;12;672,856799099694;60;"monotributo";1545,17791833924
"454";2895,99447080012;21915,849935746;24;742,316610180651;60;"formal";816,983316166817
"455";1078,35206698714;13280,837621488;24;637,253251166652;39;"informal";555,609243260027
"456";900,027530774843;18184,9400064686;24;613,015560331821;40;"informal";734,408016033118
"457";3184,00710970851;28689,9513048804;12;616,398175122848;27;"informal";2198,31758964501
"458";2800,6021817865;18680,8819292629;12;780,526566787575;21;"formal";1333,1423277019
"459";4448,69963490067;22051,2251779802;12;458,66382764203;42;"informal";1854,96483248126
"460";2139,93059067843;30786,5019883022;24;730,50250923464;55;"formal";1107,11391331156
"461";3484,10546690232;15262,7483054659;12;570,74409920662;63;"informal";1229,12989413716
"462";2908,17333500911;16673,7993976501;36;699,582679690952;24;"formal";440,366737591966
"463";2149,02054123722;11346,0399238365;48;599,955959687479;30;"monotributo";259,646090803026
"464";3664,74308848782;24956,8363230379;36;757,594353509683;22;"informal";608,768204730993
"465";4539,67507688827;19033,722208895;36;613,676787755144;34;"informal";514,628036783087
"466";4820,9679594498;24610,9646141648;48;748,347876625397;35;"informal";494,970789753248
"467";2838,7140307895;22950,2061251645;36;709,694053111897;37;"formal";584,180490216426
"468";3064,3696694431;8235,50767649783;12;572,727481678856;39;"informal";665,201555320011
"469";1880,30596591368;28482,7725680832;36;605,323295334206;26;"informal";756,872917193348
"470";2390,71698056665;14503,9042709794;48;648,497816205071;30;"informal";306,633406518472
"471";1923,796233162;21333,624679536;12;577,495011849583;36;"formal";1657,49888316164
"472";4291,79613940297;16777,7586526874;36;770,921829378768;55;"informal";455,364351594621
"473";2901,86034381111;22853,5563504589;24;730,848517345525;37;"monotributo";821,834091665474
"474";3744,51034466586;21292,3225277112;12;610,465961599998;33;"formal";1628,56386510875
"475";2829,67318995229;27509,1617121843;36;700,818091157657;46;"formal";726,43357063077
"476";2645,65973030556;19625,1114427647;24;624,584167301397;45;"formal";774,9257309073
"477";2971,66685686638;19669,6787333724;12;565,716726735591;39;"informal";1566,46319532116
"478";2075,86814285894;23198,3838347502;36;783,551810655904;57;"formal";556,757075772286
"479";2391,82806494532;18847,0490690878;12;725,474808499959;31;"formal";1336,2429888855
"480";3560,76657918608;21433,1844860832;24;629,683207774012;59;"monotributo";885,14268079366
"481";4083,1676214034;23619,8199859088;24;360,474624783808;37;"informal";1064,30852906505
"482";1910,14532208513;20259,0580506522;48;568,426850198209;63;"formal";428,119567921223
"483";1816,38419185784;21603,5110128994;24;675,188070482673;58;"informal";798,409883994554
"484";2590,12466052278;14809,1901834347;24;761,206267863662;42;"informal";570,922755743128
"485";3232,25030889553;24132,2258876797;48;630,297259384723;45;"monotributo";495,854116785393
"486";2748,28441359501;33563,6699330741;12;598,846162409536;35;"informal";2560,35889118489
"487";2596,203251613;17026,1998545518;36;757,069758556275;40;"informal";438,141974968349
"488";3158,86580115172;23338,1358734594;12;661,339186547258;32;"informal";1765,1877091805
"489";2449,64739000913;17059,8486646676;48;711,503828049505;38;"informal";361,328579980951
"490";1748,06502116142;30723,2538281794;24;579,536164672916;26;"formal";1229,03586321904
"491";2940,79646991019;14083,7553126105;36;663,266203199251;38;"monotributo";393,495933959731
"492";2756,74846418098;19903,7295883851;36;596,114128076869;42;"formal";515,806415505722
"493";2079,70409264933;24641,4663465469;24;594,285497684519;53;"formal";982,335654421286
"494";3497,69212495139;28114,9032464749;24;482,838611880221;62;"formal";1177,63608838821
"495";2614,65142118477;28906,7386804684;12;617,043163659654;29;"informal";2189,94810767478
"496";2417,85556322211;22388,6500490092;36;670,372242245965;48;"informal";583,718682497366
"497";3010,07809553197;16993,5932174255;48;578,522412361451;43;"monotributo";346,602682466027
"498";2410,94625963465;21442,3394075454;12;584,439381251091;51;"formal";1657,14342012791
"499";2638,58010298561;26540,8573088608;24;719,92761873946;44;"informal";978,623658344407
"500";2760,91259462268;21734,5678829867;24;616,219519481985;36;"monotributo";836,786479023122
"501";4822,30289461787;35936,3779159741;48;617,313749744311;53;"formal";747,666427880274
"502";2718,38215115145;8858,80631112367;24;703,569800145053;43;"informal";364,048452537868
"503";2222,14314013078;11714,0880850467;48;606,904468933734;24;"informal";280,937967993016
"504";1558,1408278504;20319,0828387543;48;632,961905918582;36;"monotributo";429,059642304614
"505";4058,96171218807;24420,8358440469;36;651,037752490694;45;"formal";667,351708950836
"506";2736,38408677596;18831,2314032944;12;520,979749559044;60;"formal";1563,61279499624
"507";3317,75462572342;18542,7689878932;24;652,976796410946;47;"monotributo";755,975683665628
"508";3901,90012906274;15876,064192963;24;651,406477260717;55;"formal";619,081505769135
"509";1983,07073502399;14747,564372934;24;539,096358347401;39;"informal";650,742238089209
"510";3332,34021632658;12263,5208455601;12;575,178411958736;39;"formal";988,639687591351
"511";4151,5140968032;18461,0315715928;36;838,043892561427;37;"formal";456,150677340507
"512";2976,85434026973;10948,8217683165;12;621,308488020997;39;"monotributo";861,105908718869
"513";2046,60425593588;21733,0388678484;48;799,720354472733;28;"monotributo";405,852914482991
"514";3560,13483675492;20014,0672202579;24;650,707862355761;47;"monotributo";775,189969102352
"515";3068,69865582794;25686,9571836885;36;464,886308120786;23;"informal";734,295783288317
"516";2506,86438101618;18608,6712408643;36;587,18213669183;44;"formal";502,385271293845
"517";3279,73837562855;11580,8329449684;12;813,083904212603;34;"formal";831,868345764261
"518";3850,86956680335;27459,7265631163;24;593,47742294109;57;"monotributo";1035,29555464435
"519";2881,9163064794;17641,4389052507;36;637,708670024934;57;"informal";476,905949889533
"520";4981,93784888256;19552,4431569674;24;735,551918675562;63;"monotributo";727,197239440105
"521";3189,40616847768;22236,9596255694;36;593,131278083236;38;"formal";593,016923907963
"522";2594,4230366934;17176,4683939504;48;692,678626511827;50;"monotributo";377,488097378596
"523";2994,41537192435;16523,1886802998;48;740,711206023675;28;"monotributo";333,353070321878
"524";1896,56330301576;18639,8413455205;12;598,046362177524;41;"informal";1479,29035545309
"525";3291,81295871198;15481,0505786149;24;663,44960956323;64;"informal";599,604308162077
"526";2153,32808155029;27309,0251982608;12;612,232492084218;22;"informal";2135,53725981616
"527";2780,13043749987;20504,6563412728;48;726,42052240775;37;"monotributo";400,130802265824
"528";2725,40001845979;18135,3239760813;12;660,921867660778;51;"informal";1381,57714213184
"529";2836,22868215399;17091,2838457719;12;599,722165517053;65;"informal";1312,97020019845
"530";4008,46677011595;22535,5824107261;36;773,188834140042;64;"formal";549,597765550235
"531";2674,53240917377;21791,7829678412;12;653,995796284297;36;"formal";1627,45021621252
"532";4087,5664368439;34185,6226568666;24;739,752198192811;35;"monotributo";1224,86696472242
"533";4144,44865898;23643,2486771886;48;466,231655754444;56;"formal";527,413965820054
"534";2994,15665613197;19500,7094866808;12;566,31225478863;51;"formal";1527,34923641159
"535";2022,77591258696;24470,366126342;36;635,984727298306;33;"monotributo";622,329899305409
"536";3137,87902876315;21514,7858644226;24;732,377807513966;58;"formal";813,801135960053
"537";1748,37985265437;25717,5382112101;36;648,208958875982;65;"informal";657,277959296611
"538";2511,30473528504;13865,3969754545;36;727,089394563107;37;"informal";373,840529760861
"539";3287,6523136894;27122,5920994098;36;587,637302026843;57;"monotributo";744,112626718493
"540";3044,73206942742;22792,5840351442;36;513,903547491476;47;"informal";642,395417720008
"541";2307,05668145328;27264,2836828433;36;699,745167773183;56;"formal";688,606381355472
"542";2866,74857672543;18419,1009329711;36;556,231747857308;33;"informal";478,695521761916
"543";3043,48838803277;24476,4722926303;24;612,855749293643;63;"informal";971,254919336852
"544";2220,3556840655;14707,649366336;36;651,998373228336;60;"informal";405,384593668046
"545";2957,86907049932;16989,8172927358;36;750,813056844595;37;"formal";454,290410449184
"546";3458,89628155168;20693,2851804367;12;692,06216148102;28;"formal";1522,61040739364
"547";2982,55756926916;21134,9602910446;36;666,844644589019;38;"informal";541,594461314863
"548";3585,55579529673;27711,5449020402;12;604,101498681772;50;"informal";2144,63657367511
"549";2205,79439910626;20247,7728065086;24;530,895091015327;53;"formal";858,314105968639
"550";2902,25242614384;21015,1543256294;12;720,347721692858;60;"formal";1543,52296996538
"551";3883,92695006528;18779,1193179303;12;587,238980499111;57;"formal";1491,04857686468
"552";3292,61138827245;19538,6522899676;12;714,507395308753;56;"informal";1418,78761034935
"553";2767,64342394298;19928,3958856586;12;713,690781244894;26;"formal";1450,18279044503
"554";3041,14202791589;18884,0640168275;36;573,981870226177;39;"monotributo";525,822599659507
"555";3058,03560184815;19938,9980331535;24;706,923145917017;35;"formal";800,086774393311
"556";2541,04892675247;19923,7127335665;24;752,11043473099;62;"informal";745,0231295775
"557";2740,39444086283;16659,7537456036;12;677,847344453153;56;"monotributo";1210,43839627807
"558";3147,15004549143;16836,5345996852;24;805,204678152631;21;"monotributo";624,57186783987
"559";2940,6506663728;12675,5769063398;12;774,582208724151;56;"informal";925,076368453391
"560";2250,85449611056;25250,9771263792;48;582,237691786979;49;"informal";528,816705162766
"561";2303,77062739135;24590,0215214859;36;494,175539725549;46;"formal";703,34937461534
"562";3932,19399718665;24644,4983496056;12;675,462795594421;62;"monotributo";1855,05834164886
"563";2670,72729951491;25398,207775325;36;594,080853057402;52;"monotributo";688,422597344403
"564";3493,82208077309;14714,6930006307;24;733,408458378185;51;"formal";559,593788912625
"565";1425,15559265017;19540,0868652996;12;591,651336466953;33;"formal";1485,42424985596
"566";2721,93150472757;27835,885293023;48;521,522511408766;50;"informal";615,714541284085
"567";3841,52915040099;32491,0591931729;12;612,65364866577;29;"informal";2498,04802826381
"568";4505,7354182182;17564,6981509526;12;657,700956320183;47;"monotributo";1341,91526329903
"569";3658,3665749394;29837,2252092012;12;634,006656062181;55;"informal";2256,86133849665
"570";3595,70134540783;21493,8531646;48;616,270288518166;41;"formal";431,308299677334
"571";1545,46027783236;24997,4331329904;48;598,204640059297;43;"formal";501,507119974586
"572";2455,59772401329;22863,2551965654;36;698,683220819665;56;"formal";566,726313839936
"573";3881,50103798992;25907,2217650899;12;633,356745013326;24;"formal";1995,61083928875
"574";2251,98569250391;19382,4486223159;12;691,749249057354;56;"informal";1436,81732400869
"575";2463,50021870758;11643,8745324766;48;744,724645070837;38;"informal";250,565602269874
"576";2037,88726859994;23240,6487594512;36;669,907977258628;21;"informal";610,856928065066
"577";3661,57841422851;29943,367038553;48;713,999123794159;32;"monotributo";573,728850070348
"578";1681,94994642253;24725,9368630462;12;799,583477867373;53;"informal";1709,24323455536
"579";2271,32721936579;21863,4920466811;48;578,41998237022;47;"formal";456,175670272087
"580";2057,44974760285;15849,0665320785;48;481,603238253414;53;"formal";384,478556333566
"581";1987,35528526153;12610,0798593892;12;519,992434471965;54;"informal";1041,15858047345
"582";3397,9307084325;18849,7016557329;36;678,949962928153;64;"formal";506,506357700496
"583";2465,56605990535;21064,234759845;12;688,918220890867;56;"informal";1548,70886727177
"584";2116,39980144693;20383,7894011952;24;622,797157858084;53;"monotributo";808,210737512164
"585";2696,47541853663;21861,2118967415;36;544,070297447542;21;"informal";608,139230573412
"586";3915,86767054254;23851,6203051777;36;641,094320521342;23;"monotributo";627,273712318633
"587";3666,98404438594;21335,4730997668;24;647,138927513005;58;"monotributo";821,01688572204
"588";3364,90391520497;15503,9028947255;48;550,95006898548;61;"monotributo";355,819221649953
"589";3344,44934619648;27493,90548492;12;644,676622434485;58;"monotributo";2039,94297884684
"590";2792,04000745232;12822,2956797234;48;762,15016209616;23;"monotributo";307,578953934732
"591";2473,00076321051;14413,395765068;36;760,228626425235;30;"monotributo";365,36194250297
"592";2002,12405711522;13418,325763522;24;599,585596134894;42;"formal";556,972639564315
"593";2542,40328389316;22451,7502431149;48;652,127024602502;39;"informal";481,996473793095
"594";2880,58772575263;25184,5748980542;36;647,440710153928;63;"informal";657,808386141666
"595";3447,60883405546;14391,2970024665;12;749,476468965787;42;"monotributo";1036,16215031193
"596";3149,17421323826;26387,7636371596;48;567,487014012614;39;"formal";580,326307850425
"597";2904,19986282815;20665,8638969608;12;668,72002223653;39;"formal";1540,3976057837
"598";617,601405098508;18706,6311023606;12;740,595298411493;26;"monotributo";1363,21412154178
"599";3328,83033400803;26238,2336846421;24;631,677734439831;22;"monotributo";1033,00554244414
"600";2946,35121409868;13475,6652912378;12;690,860739262437;34;"monotributo";1017,26964481743
"601";3056,20853510592;24921,7622117314;12;566,56836155652;26;"formal";1931,08513454115
"602";3162,0454760331;11093,3423846457;36;765,111792616513;47;"informal";298,664477111116
"603";2387,23719172382;21624,4591176247;24;489,95400934123;32;"monotributo";899,132336303026
"604";610,481641795464;19336,4691868817;36;669,236080351175;57;"monotributo";504,816141780495
"605";2907,2871811006;26786,1280227344;48;654,336377160676;61;"monotributo";511,305339519382
"606";2813,84663071787;20047,1257843492;36;505,66490082706;61;"informal";600,263289867728
"607";1480,02128299225;20890,3364424231;24;692,456330123169;27;"formal";800,237872317982
"608";3853,56182163637;22097,2155862306;12;549,587969754985;23;"monotributo";1792,05220126658
"609";4003,01314925345;27534,1096715284;24;691,903823215844;33;"monotributo";1008,38371962078
"610";2296,42452151837;19168,6604352602;24;655,396777098695;64;"monotributo";766,992564638983
"611";2496,59990289188;18685,7525926289;12;659,876310457272;65;"monotributo";1372,09418365011
"612";4592,22440449689;17698,9263094177;12;637,049339757032;23;"formal";1367,47150830568
"613";2722,12062312523;15015,0497889539;12;703,608432792281;41;"monotributo";1146,41838346872
"614";3179,38764625824;15777,4325884683;24;676,028151620637;29;"formal";611,200401988173
"615";3171,85229530662;20325,9886976553;36;470,62767205255;59;"informal";620,247690547518
"616";2706,53668092554;19194,7610021997;48;621,043188932402;49;"monotributo";398,324637939758
"617";2900,67055158264;18605,0816098417;24;635,584945388298;58;"informal";730,69242306066
"618";2917,25009020149;26668,7579125592;24;555,677651705612;51;"monotributo";1074,35831231139
"619";2559,11342049024;24311,7806288046;12;701,477836852352;33;"formal";1757,30702639886
"620";3020,35007864035;25953,6321892182;48;643,576359240974;43;"monotributo";578,155987966958
"621";3958,29627273161;20651,3916340877;12;609,666189005178;30;"formal";1574,58649379187
"622";1107,85998831763;20926,2868147753;12;727,988125990597;56;"informal";1537,96153317485
"623";2882,80819778479;21181,3751193228;24;669,34151863485;52;"formal";812,62039276043
"624";4380,45745342998;19798,1983728017;24;645,617126860299;60;"informal";777,140637192582
"625";1924,02240019262;17733,6707980307;12;560,14829740607;32;"informal";1393,35361317039
"626";2541,63257759817;20237,8830890898;36;680,565349467776;62;"formal";538,023938203343
"627";2085,99849013292;23259,8352647164;36;596,917309455461;35;"informal";639,893894719957
"628";977,566454882446;18549,1948998326;12;644,493879910029;62;"monotributo";1421,27643610002
"629";1234,99096492268;13843,7256560482;36;818,691295522308;55;"informal";352,825835430159
"630";2812,65258594406;16211,3607768066;36;586,860817315195;21;"monotributo";494,083145216052
"631";3794,30268229722;19805,1918024463;36;718,735033600232;53;"monotributo";529,505723986211
"632";2417,33685708804;19187,4731053506;24;594,915445518986;37;"informal";850,940401583401
"633";3439,82812978417;14528,2209673737;12;643,16217249404;37;"monotributo";1126,08046330936
"634";2292,2630588804;21481,8323266549;12;682,482464888142;38;"monotributo";1581,53330659747
"635";2975,33774549221;18152,5958856813;24;751,877114505013;27;"informal";675,666317103182
"636";3900,90406464079;18270,7579737546;36;667,504345150943;39;"formal";481,868511875959
"637";3288,85284202737;19432,4889589716;12;721,923579191733;57;"informal";1427,38924081654
"638";4055,40670176114;12296,3346632166;48;583,270966282741;32;"informal";317,408376681085
"639";4769,05725325838;15192,2511313964;36;622,244528058782;28;"formal";487,687461368374
"640";2284,65215433341;18359,0447579475;12;511,500926698012;54;"monotributo";1457,21682227973
"641";3532,8279624622;26469,8752060851;12;605,022956909261;49;"formal";1993,2408995585
"642";3078,96357902651;14026,9060337517;12;564,747128263349;38;"informal";1111,41252174322
"643";2164,01019558491;24438,4841160551;12;772,029027539357;59;"informal";1747,15408637775
"644";2526,38606963225;28071,2154711057;12;431,919194165632;51;"informal";2350,12830792377
"645";3963,44925380902;19015,1464611562;48;635,345748361554;40;"formal";405,629566903602
"646";2004,51994797823;12536,3825113108;36;733,214599870506;50;"formal";315,930219196357
"647";3386,24812186532;15882,719771516;12;617,10938994738;40;"formal";1227,35036058024
"648";3152,41626166986;22142,1618956322;36;484,144655395565;62;"monotributo";614,205240478449
"649";4061,08921333988;10853,2251482626;24;609,725386536304;23;"informal";448,449566104364
"650";4276,44637074337;13636,6176997033;24;717,575331609038;45;"formal";510,388196950678
"651";2495,39787575248;17447,7644111109;12;618,556856649637;49;"formal";1352,43888554805
"652";3933,40181550948;15450,3240983547;36;709,221352116528;42;"informal";392,255348221676
"653";2474,21122954535;8346,35867213532;36;616,971960112693;54;"formal";286,763741764002
"654";3414,35759397916;14571,28782911;48;629,821298651703;61;"formal";282,845421658259
"655";2820,29798601876;14268,504464859;48;650,297999894588;32;"formal";300,36599092159
"656";2680,48530763217;20163,5174769671;24;712,875933773753;56;"informal";775,217495741425
"657";1434,46793667854;22049,9117262972;48;525,648451726587;42;"monotributo";485,224562844401
"658";2677,7777237098;19983,5769986236;24;591,666881814959;21;"informal";809,688575606668
"659";3115,13021027866;24775,7703888818;48;662,644964824649;64;"informal";510,222489818428
"660";2828,59057850806;23401,0185482558;36;660,188292609252;45;"informal";589,152192534146
"661";3118,63550833723;23944,7788155472;36;750,265085486299;36;"monotributo";580,143187162443
"662";3646,70399238802;14295,9267111514;12;715,075900182273;46;"formal";1068,18805929874
"663";2929,8844095776;18341,3591643055;12;407,490694652562;32;"informal";1572,05579218217
"664";1617,42179165383;21040,9462364914;24;479,2400565684;44;"informal";887,025638615798
